model_id	total_time	NLLH	AIC	AICc	BIC	n_converged	start_time_0	start_time_1	start_time_2	start_time_3	start_time_4	start_time_5	start_time_6	start_time_7	start_time_8	start_time_9
M_01111111111111111111111111111111	21.348941564559937	15.764721660062312	95.52944332012463	105.17327893656298	208.47117412049016	5	1.2196874618530273	4.383642196655273	1.3397860527038574	2.3360939025878906	9.213878870010376	1.1214630603790283	0.4227004051208496	0.45369863510131836	0.48157739639282227	0.37641358375549316
M_11111111111011111111111111111111	54.78103542327881	15.76443655793921	95.52887311587841	105.17270873231676	208.47060391624396	8	2.4220917224884033	0.9846110343933105	1.8313426971435547	3.054586172103882	2.385073661804199	10.159369707107544	3.0389060974121094	9.25126838684082	12.09182071685791	9.561965227127075
M_11111011111111111111111111111111	28.23760223388672	15.764444843221465	95.52888968644294	105.17272530288129	208.47062048680849	7	0.5005457401275635	3.5722312927246094	6.537962436676025	3.906263589859009	0.43554162979125977	3.5077288150787354	9.009060859680176	0.24277400970458984	0.241929292678833	0.28356456756591797
M_11111111111111111111101111111110	37.53229904174805	15.764441961137404	93.52888392227482	102.54706574045663	202.94118563512893	10	0.8872270584106445	1.6133720874786377	0.7099282741546631	1.7700679302215576	0.4883542060852051	0.5341818332672119	7.5300493240356445	4.910344123840332	9.405363082885742	9.683411121368408
M_10111111111111111111111111111110	39.07303309440613	15.765073979067688	93.53014795813537	102.54832977631719	202.9424496709895	2	1.1827948093414307	9.529650688171387	6.136436939239502	9.253000020980835	1.283210277557373	8.796552658081055	1.7534425258636475	0.5831384658813477	0.31838488578796387	0.23642182350158691
M_11111111111101111111111111111110	36.67793107032776	15.764436664927418	93.52887332985483	102.54705514803665	202.94117504270895	7	1.6715538501739502	0.5589125156402588	4.741934776306152	2.535449504852295	1.7836434841156006	2.6593680381774902	1.3351514339447021	3.670236587524414	8.91739296913147	8.804287910461426
M_11110111111111111111111111111110	28.41058874130249	15.764551553795872	93.52910310759174	102.54728492577355	202.94140482044585	8	1.4842278957366943	5.300254583358765	0.45528578758239746	0.6776318550109863	2.126339912414551	2.3665103912353516	3.232881546020508	3.3338584899902344	9.20125675201416	0.23234152793884277
M_11111111111111011111111111111110	42.612691164016724	15.764436571336105	93.52887314267221	102.54705496085403	202.94117485552633	9	4.900308847427368	1.0838186740875244	7.711910724639893	0.5176827907562256	5.984541893005371	0.8551251888275146	9.130638360977173	3.1225993633270264	8.902411937713623	0.4036533832550049
M_11011111111111111111111111111110	43.299161434173584	15.764573338366205	93.52914667673241	102.54732849491423	202.94144838958653	7	1.7288596630096436	2.063495635986328	3.4741835594177246	5.63740086555481	5.763428688049316	6.135627031326294	9.027954578399658	8.848831415176392	0.3865165710449219	0.2328634262084961
M_11111110111111111111111111111110	29.932292222976685	15.764440049085305	93.52888009817062	102.54706191635243	202.94118181102473	7	2.260383129119873	0.90334153175354	2.036675214767456	4.629777431488037	2.002443790435791	4.023967504501343	3.7084312438964844	9.45770001411438	0.6216998100280762	0.2878725528717041
M_11111111111111111111111111110110	52.10395359992981	15.764785342295664	93.52957068459133	102.54775250277315	202.94187239744545	9	9.298736810684204	4.217638969421387	6.898741960525513	3.2088940143585205	5.8679046630859375	2.5587351322174072	9.671366214752197	0.6615140438079834	9.446934223175049	0.27348756790161133
M_11111111110111111111111111111110	53.461994647979736	15.764477617869616	93.52895523573923	102.54713705392105	202.94125694859335	10	1.1547672748565674	3.018601417541504	7.22640323638916	8.856948137283325	2.2839081287384033	1.0964419841766357	4.1049981117248535	5.952036142349243	10.695936679840088	9.071953535079956
M_11111111111111111111110111111110	37.70508790016174	15.764472365742199	93.5289447314844	102.54712654966622	202.9412464443385	8	1.9746959209442139	3.0027105808258057	4.34286904335022	3.0023300647735596	3.0784504413604736	3.825127124786377	0.8822536468505859	8.343871355056763	8.928780317306519	0.32399940490722656
M_11101111111111111111111111111110	35.43412518501282	15.76475835762543	93.52951671525086	102.54769853343268	202.94181842810497	5	3.54128098487854	9.267871141433716	1.493370532989502	4.069029331207275	8.864562034606934	6.089183568954468	0.5366291999816895	0.7586591243743896	0.4082367420196533	0.4053025245666504
M_11111111111111111111011111111110	50.53135704994202	15.764549497064163	93.52909899412833	102.54728081231015	202.94140070698245	8	0.7518956661224365	7.25942063331604	1.531508445739746	6.188949108123779	4.856969833374023	3.281329870223999	10.642898082733154	15.456161260604858	0.3243684768676758	0.2378556728363037
M_11111111111111111101111111111110	43.0717294216156	15.764448974404042	93.52889794880808	102.5470797669899	202.9411996616622	8	1.2105956077575684	2.0046472549438477	6.1641223430633545	3.139340877532959	2.0437376499176025	9.580686092376709	7.939053058624268	1.2564430236816406	9.480255365371704	0.25284814834594727
M_11111111111111111111111110111110	33.55317735671997	15.764444831428946	93.52888966285789	102.54707148103971	202.941191375712	7	1.0070250034332275	3.7152364253997803	1.028324842453003	9.482094049453735	2.967449903488159	2.4855496883392334	1.3427624702453613	1.682706594467163	9.58637809753418	0.25565028190612793
M_11111111111111111110111111111110	28.72435712814331	15.764462980167117	93.52892596033423	102.54710777851605	202.94122767318834	8	1.863642930984497	1.028959035873413	6.416126728057861	0.7298107147216797	3.293910026550293	9.3345308303833	2.678077459335327	2.6869301795959473	0.4306020736694336	0.2617671489715576
M_11111111111110111111111111111110	37.279186725616455	15.764508923830526	93.52901784766105	102.54719966584287	202.94131956051518	7	1.0708107948303223	2.4884839057922363	1.3296332359313965	1.8648359775543213	4.217928171157837	10.737286567687988	9.17739462852478	4.4383087158203125	1.7370390892028809	0.21746563911437988
M_11111111111111111111111111011110	41.11150503158569	15.764436604550342	93.52887320910068	102.5470550272825	202.9411749219548	9	1.811821699142456	1.1120262145996094	0.7363309860229492	1.064661979675293	5.406503200531006	2.4478399753570557	6.824559926986694	5.938241720199585	9.13446569442749	6.635053634643555
M_11111111111111111011111111111110	30.09201431274414	15.764653746336936	93.52930749267387	102.54748931085568	202.94160920552798	6	1.7673792839050293	6.23036789894104	9.218186855316162	1.157252550125122	1.4783897399902344	2.406313419342041	6.29493522644043	0.9949178695678711	0.24750018119812012	0.2967712879180908
M_11111111111111111111111011111110	38.68903589248657	15.764436831668156	93.52887366333631	102.54705548151813	202.94117537619042	8	1.1724913120269775	0.659693717956543	2.7317399978637695	1.278003454208374	0.5036189556121826	1.6500060558319092	9.758913278579712	10.306633472442627	9.84886121749878	0.7790744304656982
M_11111101111111111111111111111110	37.75554800033569	15.764455798606846	93.52891159721369	102.54709341539551	202.9412133100678	8	6.2957940101623535	1.3243703842163086	3.1130125522613525	3.957003116607666	1.5752811431884766	2.636483907699585	8.445178747177124	9.80486512184143	0.2545487880706787	0.3490102291107178
M_11111111011111111111111111111110	49.676108598709106	15.76456582569638	93.52913165139276	102.54731346957458	202.94143336424688	7	5.1648030281066895	0.540856122970581	8.41067910194397	1.1070103645324707	7.610199689865112	5.413133859634399	9.434707880020142	0.5683627128601074	11.164137840270996	0.26221799850463867
M_11111111111111101111111111111110	50.15810990333557	15.764828939353142	93.52965787870629	102.5478396968881	202.9419595915604	8	9.082994222640991	1.4596467018127441	5.765427827835083	4.125615835189819	9.182456493377686	8.843369007110596	0.620295524597168	10.323981761932373	0.4278218746185303	0.32650065422058105
M_11111111111111110111111111111110	47.9660120010376	15.764602550322405	93.52920510064482	102.54738691882663	202.94150681349893	7	6.565330743789673	7.839536190032959	5.691107749938965	6.843007802963257	8.85590124130249	1.5153448581695557	9.394286632537842	0.644146203994751	0.3716909885406494	0.24565958976745605
M_11111111111111111111111111111010	37.4746470451355	15.764437733321202	93.5288754666424	102.54705728482422	202.94117717949652	8	0.6090989112854004	4.5630364418029785	3.8657374382019043	5.8986756801605225	0.5384900569915771	0.9188551902770996	2.6901185512542725	9.178503036499023	9.013864755630493	0.19826698303222656
M_11111111111111111111111101111110	23.73390507698059	15.76478831125975	93.5295766225195	102.54775844070132	202.94187833537362	8	0.4574141502380371	0.7320337295532227	3.0304057598114014	3.5523219108581543	0.7940430641174316	1.2737233638763428	3.428239107131958	9.593484878540039	0.6360208988189697	0.23621821403503418
M_01111111111111111111111111111110	40.97963237762451	15.765007249047986	93.53001449809597	102.54819631627778	202.94231621095008	3	1.2748029232025146	1.1494810581207275	17.82145047187805	1.041625738143921	9.37505578994751	0.6890783309936523	4.161413192749023	3.8953707218170166	0.9953784942626953	0.5759756565093994
M_11111111111011111111111111111110	56.66778588294983	15.764440755418098	93.5288815108362	102.54706332901802	202.9411832236903	7	2.3484060764312744	1.9424772262573242	1.8122062683105469	7.383983373641968	4.498458623886108	9.546379327774048	9.559824466705322	9.692018032073975	9.530245780944824	0.3537867069244385
M_11111011111111111111111111111110	33.49629330635071	15.764455131321139	93.52891026264228	102.5470920808241	202.9412119754964	8	2.957369804382324	2.9860148429870605	1.1517317295074463	0.8627827167510986	1.4485228061676025	4.469940662384033	9.401904106140137	9.587481021881104	0.2718806266784668	0.35866498947143555
M_11111111111111111111111111101110	63.25055456161499	15.764436623612113	93.52887324722423	102.54705506540604	202.94117496007834	8	0.682532787322998	9.071377992630005	0.7941083908081055	1.1702666282653809	9.186627388000488	9.06393575668335	9.1418297290802	8.892056703567505	6.975160360336304	8.272658824920654
M_11111111111111111111111111111100	45.217217683792114	15.764468265291013	93.52893653058203	102.54711834876385	202.94123824343615	7	2.7175915241241455	3.480416774749756	6.435534477233887	7.224001884460449	9.176026344299316	0.6308348178863525	5.904942512512207	9.101101636886597	0.23389530181884766	0.31287240982055664
M_11111111101111111111111111111110	44.55099153518677	15.764830251318365	93.52966050263673	102.54784232081855	202.94196221549083	6	7.785767316818237	4.179919242858887	6.525612115859985	7.991226673126221	8.78190803527832	7.426120042800903	1.125906229019165	0.25124645233154297	0.2138669490814209	0.26941847801208496
M_11111111111111011111101111111110	49.73407196998596	15.764439351187177	91.52887870237436	99.94516829513454	197.41175132771707	8	2.030949592590332	4.062898397445679	1.470707893371582	5.694595098495483	7.965752124786377	8.797899961471558	8.84562087059021	9.808433532714844	0.7910394668579102	0.2661750316619873
M_10111111111111011111111111111110	28.68529462814331	15.764701816586337	91.52940363317268	99.94569322593286	197.4122762585154	3	2.4856386184692383	5.812048673629761	2.428166389465332	2.2587411403656006	13.652918815612793	0.8050034046173096	0.3866605758666992	0.31727147102355957	0.3028266429901123	0.23601889610290527
M_11111111111101011111111111111110	38.94166421890259	15.764466817912044	91.52893363582409	99.94522322858427	197.41180626116682	8	2.139596700668335	3.6829802989959717	7.763808250427246	1.5410161018371582	6.657724857330322	3.001169443130493	9.597217798233032	3.5531575679779053	0.5224335193634033	0.4825596809387207
M_11110111111111011111111111111110	50.19885969161987	15.764648935314113	91.52929787062823	99.9455874633884	197.41217049597094	7	2.378735065460205	4.360740900039673	2.231764793395996	9.605764865875244	8.678169012069702	7.21555495262146	9.036622762680054	0.5825309753417969	5.841031312942505	0.2679450511932373
M_11011111111111011111111111111110	37.78409123420715	15.76482397915246	91.52964795830492	99.9459375510651	197.41252058364762	5	2.860732316970825	1.9303412437438965	6.613438129425049	8.584373235702515	7.859317779541016	8.63353705406189	0.38726258277893066	0.3299291133880615	0.3070712089538574	0.2780885696411133
M_11111110111111011111111111111110	35.45878863334656	15.764730188690683	91.52946037738137	99.94574997014155	197.41233300272407	5	2.7863101959228516	6.604355812072754	2.051126003265381	8.714460372924805	1.5886147022247314	2.541691780090332	10.218449354171753	0.44739794731140137	0.2633516788482666	0.24303078651428223
M_11111111111111011111111111110110	27.741514444351196	15.764470786969662	91.52894157393932	99.9452311666995	197.41181419928205	7	1.8193912506103516	2.4705698490142822	9.07852029800415	1.2091939449310303	2.523704767227173	1.1246018409729004	8.750435590744019	0.26065897941589355	0.24350762367248535	0.26093029975891113
M_11111111110111011111111111111110	45.05494666099548	15.765075422809444	91.53015084561889	99.94644043837907	197.4130234709616	6	3.760200023651123	7.0789690017700195	1.6611149311065674	7.32820463180542	4.178905248641968	9.393044233322144	9.458776473999023	1.5016498565673828	0.38368749618530273	0.3103947639465332
M_11111111111111011111110111111110	62.23908829689026	15.764472731404922	91.52894546280984	99.94523505557002	197.41181808815256	8	5.236907243728638	2.076157808303833	1.2284784317016602	1.6352529525756836	6.0874245166778564	8.608617305755615	9.010297060012817	8.193523645401001	10.465584516525269	9.696844816207886
M_11101111111111011111111111111110	62.79228234291077	15.764884326504177	91.52976865300835	99.94605824576853	197.41264127835106	5	2.9695215225219727	8.736729383468628	8.94908094406128	8.824585676193237	8.862693309783936	8.733064413070679	5.504457473754883	8.894041061401367	1.0348131656646729	0.2832953929901123
M_11111111111111011111011111111110	27.25548219680786	15.764708302858644	91.52941660571729	99.94570619847747	197.41228923106002	6	3.9301836490631104	1.01539945602417	1.9532148838043213	5.548105001449585	4.874368190765381	8.885108232498169	0.24191832542419434	0.22172284126281738	0.23651599884033203	0.34894561767578125
M_11111111111111011101111111111110	42.182124614715576	15.764436798545262	91.52887359709052	99.9451631898507	197.41174622243324	8	0.7092318534851074	5.671004772186279	2.9508230686187744	3.4020464420318604	9.037470817565918	8.952229499816895	1.0267910957336426	9.251980066299438	0.9123499393463135	0.26819705963134766
M_11111111111111011111111110111110	58.57866191864014	15.764436910012456	91.52887382002491	99.94516341278509	197.4117464453676	6	2.810680389404297	10.586221933364868	8.960827589035034	10.432695865631104	9.033101558685303	9.24515986442566	6.05718994140625	0.547936201095581	0.2487351894378662	0.6561133861541748
M_11111111111111011110111111111110	34.609697341918945	15.764617685812935	91.52923537162587	99.94552496438605	197.4121079969686	8	3.8032267093658447	1.3865187168121338	1.4302623271942139	8.463285446166992	1.9537951946258545	2.382702112197876	1.4503858089447021	10.676003456115723	0.8355915546417236	2.227926015853882
M_11111111111110011111111111111110	47.42065739631653	15.764564374233661	91.52912874846731	99.9454183412275	197.41200137381003	10	5.96856951713562	6.5269482135772705	8.606013059616089	0.9757099151611328	1.9796082973480225	0.8812336921691895	1.6414921283721924	5.977383136749268	4.570412874221802	10.293286561965942
M_11111111111111011111111111011110	50.24005913734436	15.76458778241684	91.52917556483368	99.94546515759386	197.4120481901764	7	0.8755385875701904	3.3233330249786377	1.4963288307189941	7.052626609802246	9.777783632278442	5.889608383178711	11.381611585617065	9.775830507278442	0.3681788444519043	0.29921913146972656
M_11111111111111011011111111111110	21.345641136169434	15.76443882112662	91.52887764225324	99.94516723501341	197.41175026759595	5	4.711716413497925	1.890122413635254	2.551246166229248	5.825589418411255	2.655552625656128	1.0993618965148926	0.48362016677856445	1.2548177242279053	0.6091306209564209	0.2644836902618408
M_11111111111111011111111011111110	20.32351064682007	15.764522484537505	91.52904496907502	99.9453345618352	197.41191759441773	7	1.9422991275787354	3.8634166717529297	2.527078151702881	3.6934359073638916	1.2262673377990723	1.915818691253662	2.7706801891326904	1.3702304363250732	0.34641480445861816	0.6678693294525146
M_11111101111111011111111111111110	46.160253047943115	15.764456354551651	91.52891270910331	99.94520230186349	197.41178533444602	8	8.976226091384888	2.560981273651123	1.0334656238555908	1.4157094955444336	10.18536901473999	9.807659149169922	2.0890417098999023	9.531709909439087	0.28261327743530273	0.277477502822876
M_11111111011111011111111111111110	53.2181658744812	15.764857679711948	91.5297153594239	99.94600495218408	197.41258798476662	7	4.703826427459717	5.448673725128174	8.84175157546997	0.5434482097625732	1.686896562576294	8.351129293441772	9.505894184112549	12.43853235244751	1.4525775909423828	0.2454359531402588
M_11111111111111001111111111111110	65.25769758224487	15.764496891638903	91.5289937832778	99.94528337603798	197.4118664086205	7	7.71504282951355	5.28574013710022	2.907400369644165	10.093647480010986	1.416426181793213	9.253736019134521	9.338008642196655	9.805154085159302	9.05299186706543	0.38954997062683105
M_11111111111111010111111111111110	42.355973958969116	15.76449166115566	91.52898332231132	99.9452729150715	197.41185594765403	7	4.548079490661621	2.520451307296753	4.871802806854248	1.567457914352417	3.3315036296844482	11.292391061782837	12.055228233337402	1.6637327671051025	0.26038575172424316	0.24494099617004395
M_11111111111111011111111111111010	64.9407308101654	15.764440259127518	91.52888051825504	99.94517011101522	197.41175314359776	8	1.312159776687622	4.802476167678833	0.9518492221832275	1.2820172309875488	8.082157611846924	8.337178468704224	6.695400238037109	10.686928987503052	11.833518505096436	10.95704460144043
M_11111111111111011111111101111110	54.314130783081055	15.764666677296525	91.52933335459305	99.94562294735323	197.41220597993578	5	3.676713466644287	1.0424139499664307	6.367481470108032	9.846368312835693	10.055910110473633	0.6016440391540527	11.610753297805786	10.502575874328613	0.3029518127441406	0.30731844902038574
M_01111111111111011111111111111110	65.45578837394714	15.76465516876258	91.52931033752516	99.94559993028534	197.41218296286786	5	2.3478336334228516	9.449904680252075	11.064721584320068	8.883200407028198	10.901655673980713	7.815800189971924	2.317715644836426	10.816544771194458	1.1308701038360596	0.7275416851043701
M_11111111111011011111111111111110	50.04287004470825	15.764567739614895	91.5291354792298	99.94542507198997	197.4120081045725	6	7.318579196929932	3.138505458831787	3.141664505004883	14.091562271118164	9.966443300247192	1.3456809520721436	9.617769956588745	0.582298994064331	0.5472626686096191	0.2931027412414551
M_11111011111111011111111111111110	53.97227191925049	15.764491332186184	91.52898266437236	99.94527225713254	197.41185528971508	8	2.871892213821411	7.0899834632873535	0.6347835063934326	6.940695524215698	12.374753713607788	1.2058072090148926	9.551437377929688	12.568611145019531	0.375765323638916	0.35854244232177734
M_11111111111111011111111111101110	36.835898876190186	15.76509190672066	91.53018381344131	99.94647340620149	197.41305643878403	5	6.730623245239258	2.403597354888916	4.844071388244629	3.55131459236145	5.618838548660278	12.08354902267456	0.4732332229614258	0.5528895854949951	0.3372373580932617	0.24054455757141113
M_11111111111111011111111111111100	23.201491355895996	15.764441349070118	91.52888269814024	99.94517229090042	197.41175532348296	6	0.8050394058227539	6.722260236740112	2.642958879470825	0.8152318000793457	7.514400243759155	0.9827432632446289	2.5435543060302734	0.38900256156921387	0.3838229179382324	0.4024777412414551
M_11111111101111011111111111111110	50.186975717544556	15.764458783268996	91.52891756653798	99.94520715929816	197.4117901918807	9	4.442985773086548	8.965444326400757	2.7367398738861084	1.8000614643096924	3.1301934719085693	6.699417591094971	7.306187868118286	7.90687894821167	6.341097354888916	0.8579690456390381
M_11111111111111011101101111111110	57.30393934249878	15.76443782189163	89.52887564378327	97.3667134816211	191.88231918161455	9	1.4666776657104492	1.2564587593078613	1.5508522987365723	7.767449617385864	9.096607208251953	3.636476516723633	11.15144681930542	10.295985460281372	10.80398941040039	0.27799558639526367
M_10111111111111011101111111111110	41.89677453041077	15.764523568915465	89.52904713783093	97.36688497566877	191.8824906756622	6	1.6416871547698975	2.873124361038208	3.0771989822387695	2.880971670150757	11.29300856590271	11.278753995895386	7.463746786117554	0.6582179069519043	0.34945154190063477	0.3806135654449463
M_11111111111101011101111111111110	31.21326494216919	15.764648839357216	89.52929767871443	97.36713551655227	191.88274121654572	5	1.4210426807403564	5.7123143672943115	5.6951003074646	11.927537679672241	4.6941773891448975	0.5162749290466309	0.47481536865234375	0.22214508056640625	0.28493213653564453	0.2649250030517578
