model_id	total_time	NLLH	AIC	AICc	BIC	n_converged	start_time_0	start_time_1	start_time_2	start_time_3	start_time_4	start_time_5	start_time_6	start_time_7	start_time_8	start_time_9	start_time_10	start_time_11	start_time_12	start_time_13	start_time_14	start_time_15	start_time_16	start_time_17	start_time_18	start_time_19
M_00000100000000000000100010000100	6.831955194473267	47.56716218804742	105.13432437609484	105.37822681511923	122.78146981365195	19	0.3835911750793457	0.41068601608276367	0.3661956787109375	0.3860151767730713	0.33168959617614746	0.28761792182922363	0.5479836463928223	0.3833494186401367	0.28901219367980957	0.3343486785888672	0.29848599433898926	0.4852731227874756	0.5089588165283203	0.24442124366760254	0.29178857803344727	0.24673795700073242	0.2081611156463623	0.27306652069091797	0.2899630069732666	0.26460933685302734
M_00000100000000100000000010000100	6.058821678161621	44.118673915120404	98.23734783024081	98.4812502692652	115.88449326779792	20	0.3291330337524414	0.20227861404418945	0.17596769332885742	0.503096342086792	0.20432019233703613	0.393052339553833	0.37518882751464844	0.2336134910583496	0.17612290382385254	0.4575321674346924	0.27639031410217285	0.3448488712310791	0.21484971046447754	0.20134449005126953	0.5471436977386475	0.20452094078063965	0.2684333324432373	0.30623555183410645	0.3028388023376465	0.34191036224365234
M_00000101000000100000000010000100	7.077160120010376	42.884782658700956	97.76956531740191	98.11242246025905	118.94613984247044	20	0.5164749622344971	0.2251904010772705	0.29790186882019043	0.56648850440979	0.21170783042907715	0.40369725227355957	0.20316052436828613	0.44272398948669434	0.45960307121276855	0.30196332931518555	0.3950347900390625	0.21209168434143066	0.32955098152160645	0.5416033267974854	0.3512299060821533	0.35782408714294434	0.5501792430877686	0.19548392295837402	0.22253966331481934	0.2927107810974121
M_00000100000010100000000010000100	11.538813829421997	44.056951536869754	100.11390307373951	100.45676021659665	121.29047759880805	18	0.528484582901001	0.42967677116394043	0.8739345073699951	0.9868960380554199	0.436110258102417	0.6492693424224854	0.46004509925842285	0.4543182849884033	0.3204457759857178	0.21364545822143555	0.5434942245483398	0.6407649517059326	0.27562999725341797	0.4364161491394043	0.8251471519470215	0.3292248249053955	1.1524698734283447	0.45410633087158203	0.7230610847473145	0.8056731224060059
M_00000100000000100000001010000100	5.699695110321045	36.14440355141315	84.2888071028263	84.63166424568344	105.46538162789483	19	0.32167768478393555	0.3865976333618164	0.2718212604522705	0.19665861129760742	0.30097031593322754	0.3577384948730469	0.18004846572875977	0.19891667366027832	0.22974109649658203	0.27338647842407227	0.3119163513183594	0.3975985050201416	0.3151371479034424	0.1782081127166748	0.21222758293151855	0.21692848205566406	0.25183606147766113	0.20379066467285156	0.48073673248291016	0.4137587547302246
M_00100100000000100000000010000100	6.291588068008423	43.95357814106083	99.90715628212166	100.2500134249788	121.0837308071902	20	0.25911808013916016	0.4749617576599121	0.25569868087768555	0.25826072692871094	0.38994312286376953	0.2881157398223877	0.4775104522705078	0.3786025047302246	0.3125598430633545	0.380892276763916	0.2187211513519287	0.44395017623901367	0.2866861820220947	0.2774367332458496	0.24369359016418457	0.28333377838134766	0.2576324939727783	0.20175671577453613	0.2771420478820801	0.32557201385498047
M_00000100000001100000000010000100	14.209368705749512	42.058360180695445	96.11672036139089	96.45957750424803	117.29329488645942	20	0.4634997844696045	1.0465776920318604	4.955402851104736	0.4806852340698242	0.23157405853271484	0.27632641792297363	0.23362016677856445	0.6788797378540039	0.5859766006469727	0.8600292205810547	0.3870253562927246	0.8428411483764648	0.26953959465026855	0.25657057762145996	0.5570597648620605	0.7157528400421143	0.3680605888366699	0.4225728511810303	0.35092711448669434	0.22644710540771484
M_00000100000000100001000010000100	8.80864405632019	42.0121635087267	96.0243270174534	96.36718416031054	117.20090154252193	17	0.9450058937072754	0.24544525146484375	0.5020110607147217	0.570214033126831	0.26924824714660645	0.37816667556762695	0.31644463539123535	1.1431562900543213	0.22047114372253418	0.18233585357666016	0.2466588020324707	0.3658421039581299	0.37546658515930176	0.7129256725311279	0.31632256507873535	0.17873120307922363	0.5208683013916016	0.4737837314605713	0.40892601013183594	0.43661999702453613
M_00000100000000101000000010000100	6.198836803436279	39.603394463012364	91.20678892602473	91.54964606888187	112.38336345109326	20	0.2539553642272949	0.2797064781188965	0.14194226264953613	0.42028141021728516	0.5418803691864014	0.3083486557006836	0.22283649444580078	0.1993110179901123	0.2696385383605957	0.14720606803894043	0.2749176025390625	0.37650108337402344	0.23163509368896484	0.25240254402160645	0.34760499000549316	0.33108043670654297	0.24115967750549316	0.47252583503723145	0.25777673721313477	0.6281261444091797
M_00000100000000100000000010000101	9.728334665298462	43.79151883782811	99.58303767565621	99.92589481851336	120.75961220072475	19	0.559779167175293	0.43161988258361816	0.4224100112915039	0.19787311553955078	0.3627207279205322	1.0722343921661377	0.781156063079834	0.5357372760772705	0.4236912727355957	0.2307131290435791	0.3258085250854492	0.7182295322418213	0.20572209358215332	0.3070485591888428	0.4389157295227051	0.5712792873382568	0.33557677268981934	0.6271004676818848	0.46187567710876465	0.7188429832458496
M_00010100000000100000000010000100	10.553939580917358	42.33666315015396	96.67332630030792	97.01618344316506	117.84990082537647	20	0.5845198631286621	0.6413788795471191	2.635434627532959	0.5409905910491943	0.4388086795806885	0.2569429874420166	0.26286745071411133	0.40079760551452637	0.43540430068969727	0.3432025909423828	0.607576847076416	0.31873321533203125	0.33144211769104004	0.39675188064575195	0.6080906391143799	0.2493422031402588	0.2366313934326172	0.4391179084777832	0.5159511566162109	0.3099546432495117
M_00000100000000110000000010000100	6.515062570571899	43.819374937088895	99.63874987417779	99.98160701703493	120.81532439924632	20	0.5867488384246826	0.4720175266265869	0.21538782119750977	0.3407704830169678	0.5693094730377197	0.2650880813598633	0.21528053283691406	0.5366697311401367	0.31565284729003906	0.2701840400695801	0.24367284774780273	0.16189098358154297	0.22736763954162598	0.2484588623046875	0.1765742301940918	0.4153571128845215	0.2771799564361572	0.3326573371887207	0.3832888603210449	0.2615053653717041
M_00000100000000100100000010000100	9.95237946510315	43.89842097837325	99.7968419567465	100.13969909960365	120.97341648181504	18	0.34316396713256836	0.22096824645996094	0.22639703750610352	0.6918935775756836	0.3953890800476074	0.31874513626098633	0.4817366600036621	0.4021494388580322	0.5951752662658691	0.6122233867645264	1.2155804634094238	0.42661213874816895	0.3768808841705322	0.9411876201629639	0.4376094341278076	0.43279337882995605	0.3315448760986328	0.6037452220916748	0.3328249454498291	0.5657587051391602
M_00000100000000100000000011000100	8.403666019439697	40.94461332400291	93.88922664800582	94.23208379086296	115.06580117307436	20	0.21360301971435547	0.7279582023620605	0.27115774154663086	0.4781839847564697	0.19909024238586426	0.3358449935913086	0.19938111305236816	0.29422664642333984	0.28707051277160645	0.4006330966949463	0.6969866752624512	0.787416934967041	0.3209669589996338	1.1121952533721924	0.6288022994995117	0.3246603012084961	0.2176039218902588	0.28238463401794434	0.3998126983642578	0.22568678855895996
M_10000100000000100000000010000100	6.985830307006836	40.949260436016885	93.89852087203377	94.24137801489091	115.0750953971023	12	0.4680602550506592	0.2343740463256836	0.5598902702331543	0.8854951858520508	0.4199345111846924	0.508561372756958	0.29149675369262695	0.21902894973754883	0.46558213233947754	0.23535537719726562	0.6544554233551025	0.17659330368041992	0.529740571975708	0.2864232063293457	0.12581896781921387	0.2094419002532959	0.20945000648498535	0.18611598014831543	0.12599873542785645	0.19401335716247559
M_00000100100000100000000010000100	6.0262675285339355	43.66194523340469	99.32389046680937	99.66674760966652	120.50046499187792	19	0.28162312507629395	0.3468663692474365	0.4066276550292969	0.40714287757873535	0.5470316410064697	0.42900609970092773	0.21106791496276855	0.2871088981628418	0.21802973747253418	0.24680018424987793	0.19515538215637207	0.27097320556640625	0.3326864242553711	0.37526559829711914	0.23105144500732422	0.30030274391174316	0.2433764934539795	0.24594449996948242	0.19469857215881348	0.2555086612701416
M_00000100000000100000000010100100	6.996990919113159	43.55449455636411	99.10898911272822	99.45184625558537	120.28556363779677	18	0.22140908241271973	0.25525665283203125	0.3295106887817383	0.25499510765075684	0.29517436027526855	0.3016524314880371	0.6327528953552246	0.2955138683319092	0.34206628799438477	0.27283716201782227	0.36089253425598145	0.24975848197937012	0.36655092239379883	0.4389617443084717	0.32781291007995605	0.4607968330383301	0.3086409568786621	0.23672842979431152	0.4802255630493164	0.5654540061950684
M_00000100010000100000000010000100	7.909674406051636	43.64957666240474	99.29915332480948	99.64201046766662	120.47572784987801	18	0.5212726593017578	0.34331226348876953	0.5104765892028809	0.18033266067504883	0.17057585716247559	0.3005943298339844	0.3166816234588623	0.27933359146118164	0.2937655448913574	0.37004756927490234	0.49356889724731445	0.7940230369567871	0.31580042839050293	0.4288442134857178	0.38672637939453125	0.19252872467041016	0.44181299209594727	0.32718515396118164	0.925478458404541	0.31731343269348145
M_00000100000100100000000010000100	7.728309869766235	44.115123569268306	100.23024713853661	100.57310428139375	121.40682166360514	18	0.22453689575195312	0.24475407600402832	0.4890720844268799	0.4185903072357178	0.3333396911621094	0.2635080814361572	0.34865236282348633	0.3083007335662842	0.21891498565673828	0.7201735973358154	0.2888665199279785	0.30915284156799316	0.45833730697631836	0.21437668800354004	0.3549385070800781	0.27144360542297363	0.570885181427002	0.6184258460998535	0.6778366565704346	0.39420390129089355
M_00000100001000100000000010000100	8.547714233398438	40.75660441912562	93.51320883825124	93.85606598110839	114.68978336331978	18	0.29617977142333984	0.40672969818115234	0.39080023765563965	0.6499576568603516	0.6361720561981201	0.35405707359313965	0.4892239570617676	0.1687781810760498	0.4313991069793701	0.6713557243347168	0.46143031120300293	0.3565223217010498	0.3928239345550537	0.4936668872833252	0.26926279067993164	0.23916387557983398	0.23421478271484375	0.5351588726043701	0.6118557453155518	0.45896124839782715
M_00000100000000100000000010000110	5.911081075668335	43.12774961688616	98.25549923377233	98.59835637662947	119.43207375884086	18	0.1887979507446289	0.2300567626953125	0.29907965660095215	0.2442944049835205	0.25893664360046387	0.30879759788513184	0.3784923553466797	0.3104667663574219	0.41844606399536133	0.29787182807922363	0.4543766975402832	0.36577844619750977	0.2676403522491455	0.16895461082458496	0.25408148765563965	0.2545766830444336	0.2964162826538086	0.3521609306335449	0.3552987575531006	0.2065567970275879
M_00000100000000100000000010010100	5.325445890426636	41.99535804410469	95.99071608820938	96.33357323106652	117.16729061327791	19	0.12364792823791504	0.21216726303100586	0.25444865226745605	0.3710975646972656	0.3646104335784912	0.2182910442352295	0.14931154251098633	0.24393820762634277	0.36538100242614746	0.1715559959411621	0.18236041069030762	0.3148465156555176	0.2521781921386719	0.19266724586486816	0.17772674560546875	0.3524665832519531	0.3257572650909424	0.31346774101257324	0.43515849113464355	0.3043670654296875
M_00000100000000100000000110000100	6.088707208633423	41.72135488889208	95.44270977778416	95.7855669206413	116.61928430285269	19	0.17320847511291504	0.22623276710510254	0.2818336486816406	0.21068763732910156	0.18987607955932617	0.4860219955444336	0.26201868057250977	0.31723546981811523	0.36072349548339844	0.27337002754211426	0.31856751441955566	0.22471046447753906	0.3070671558380127	0.4161343574523926	0.3301088809967041	0.3426339626312256	0.35594725608825684	0.20784568786621094	0.3100309371948242	0.49445271492004395
M_00000100000000100000010010000100	6.260937690734863	43.7700304522233	99.5400609044466	99.88291804730375	120.71663542951515	16	0.5718123912811279	0.2733304500579834	0.2150106430053711	0.21343493461608887	0.20663881301879883	0.21766233444213867	0.21016311645507812	0.23537707328796387	0.2139604091644287	0.3894069194793701	0.3029186725616455	0.3501267433166504	0.2888946533203125	0.19828534126281738	0.23611712455749512	0.35190844535827637	0.519819974899292	0.31354522705078125	0.4670906066894531	0.48543381690979004
M_00000100000000100000000010001100	6.407623529434204	43.41226362122157	98.82452724244314	99.16738438530028	120.00110176751167	20	0.2204759120941162	0.24086308479309082	0.2026526927947998	0.5077972412109375	0.2743222713470459	0.21814918518066406	0.37514305114746094	0.26231884956359863	0.6217961311340332	0.3478257656097412	0.36720824241638184	0.20752429962158203	0.3371703624725342	0.24456167221069336	0.19880199432373047	0.2764017581939697	0.3484354019165039	0.6086161136627197	0.2314281463623047	0.3161313533782959
M_00001100000000100000000010000100	8.74924087524414	44.05339776493268	100.10679552986537	100.44965267272251	121.2833700549339	19	0.5063552856445312	0.5531675815582275	0.4029810428619385	0.34043192863464355	0.5002429485321045	0.21791791915893555	0.4194657802581787	0.6279163360595703	0.36640191078186035	0.22318553924560547	0.7088983058929443	0.5367960929870605	0.19683122634887695	0.3858652114868164	0.44345951080322266	0.19971466064453125	0.4194066524505615	0.4242839813232422	0.6599032878875732	0.6160156726837158
M_01000100000000100000000010000100	9.351983070373535	37.86919992950603	87.73839985901206	88.0812570018692	108.91497438408061	19	0.47279977798461914	0.2255103588104248	0.2097914218902588	0.26114988327026367	0.360262393951416	0.7339639663696289	0.4143197536468506	0.46596527099609375	1.0899879932403564	0.7010540962219238	0.26651835441589355	0.4090898036956787	0.6301445960998535	0.38214874267578125	0.6089391708374023	0.19914937019348145	0.5569865703582764	0.48686814308166504	0.42604994773864746	0.45128345489501953
M_00000110000000100000000010000100	8.419734954833984	43.600846926905774	99.20169385381155	99.54455099666869	120.37826837888008	20	0.30226778984069824	0.24289178848266602	0.9101095199584961	0.38237881660461426	0.32067275047302246	0.3455963134765625	0.2910904884338379	0.21546626091003418	0.2575206756591797	0.5916221141815186	0.2529873847961426	0.4078059196472168	0.20612287521362305	0.7344064712524414	0.29697728157043457	0.32024359703063965	0.2600586414337158	0.5453927516937256	0.8881058692932129	0.6480176448822021
M_00000100000000100010000010000100	9.906703233718872	35.64058554367678	83.28117108735356	83.6240282302107	104.45774561242209	18	0.6000769138336182	0.14974164962768555	0.5771329402923584	0.34793806076049805	0.32697033882141113	0.5291094779968262	1.745969533920288	0.5779800415039062	0.3095126152038574	0.4561629295349121	0.5764453411102295	0.22731566429138184	0.22867703437805176	0.5012116432189941	0.2405104637145996	0.33855319023132324	0.5192928314208984	0.4394986629486084	0.6267313957214355	0.5878725051879883
M_00000100000000100000100010000100	11.467527866363525	44.056281759375445	100.11256351875089	100.45542066160803	121.28913804381943	18	0.659808874130249	0.34340596199035645	0.7859611511230469	0.7420022487640381	0.6549208164215088	0.4752821922302246	0.536545991897583	0.5183088779449463	0.3351321220397949	0.3476836681365967	0.9068715572357178	0.6206471920013428	0.9255585670471191	0.6535980701446533	0.3567636013031006	0.958451509475708	0.22853899002075195	0.5306408405303955	0.49517321586608887	0.39223241806030273
M_00000101000000100010000010000100	12.654736757278442	35.476128296950364	84.95225659390073	85.41127298734335	109.65826020648069	18	0.39348721504211426	0.5124938488006592	0.9459376335144043	0.394514799118042	0.758929967880249	0.8993678092956543	0.94873046875	0.5432538986206055	0.65891432762146	0.3437323570251465	0.2780423164367676	0.9108719825744629	0.3082406520843506	0.32768821716308594	0.6571404933929443	0.5650346279144287	0.6397354602813721	0.9354197978973389	0.7895641326904297	0.8436367511749268
M_00000100000010100010000010000100	12.645199537277222	34.548984404925974	83.09796880985195	83.55698520329457	107.80397242243191	15	0.37743091583251953	0.6036043167114258	0.6374545097351074	0.44759583473205566	0.3612253665924072	0.6030652523040771	0.7075974941253662	0.4503638744354248	0.6457457542419434	0.41676974296569824	0.41655874252319336	1.0823440551757812	0.32175731658935547	0.35866212844848633	0.8157777786254883	0.9225084781646729	1.1216554641723633	0.7117347717285156	0.9820528030395508	0.6612949371337891
M_00000100000000100010001010000100	11.35964560508728	34.697556251670875	83.39511250334175	83.85412889678437	108.10111611592171	19	1.1250677108764648	0.27998948097229004	0.5115346908569336	0.5863766670227051	0.40599632263183594	0.2922534942626953	0.5642566680908203	0.7702772617340088	0.9759981632232666	0.43321728706359863	0.3486311435699463	0.6541874408721924	0.6402096748352051	0.7884159088134766	0.7438056468963623	0.23250651359558105	0.5179169178009033	0.7759315967559814	0.3023645877838135	0.4107084274291992
M_00100100000000100010000010000100	10.200165510177612	35.627734051430565	85.25546810286113	85.71448449630375	109.96147171544109	16	0.6872565746307373	0.3691082000732422	0.2515597343444824	0.3983316421508789	0.21248173713684082	0.2710120677947998	0.2968297004699707	0.7388083934783936	0.8767218589782715	0.4107813835144043	0.9328970909118652	0.7116374969482422	0.5400302410125732	0.37233853340148926	0.5392260551452637	0.3263416290283203	0.24168133735656738	0.7530069351196289	0.5377194881439209	0.7323954105377197
M_00000100000001100010000010000100	11.45013689994812	33.35037952036061	80.70075904072122	81.15977543416385	105.40676265330119	17	0.6701855659484863	0.41382336616516113	0.5475077629089355	1.003638744354248	0.5891616344451904	0.23708677291870117	0.23883795738220215	0.7657310962677002	0.453171968460083	1.1496963500976562	0.6149892807006836	0.2355966567993164	0.33060169219970703	0.39094042778015137	0.6299083232879639	1.181208610534668	0.4879307746887207	0.4852898120880127	0.5660436153411865	0.4587864875793457
M_00000100000000100011000010000100	6.1948723793029785	35.40936225885443	84.81872451770886	85.27774091115148	109.52472813028882	19	0.46512508392333984	0.22231125831604004	0.4980595111846924	0.34944820404052734	0.3247954845428467	0.29773879051208496	0.4418926239013672	0.2911951541900635	0.26781582832336426	0.24732565879821777	0.23488116264343262	0.44770002365112305	0.28623390197753906	0.09199380874633789	0.26500701904296875	0.21654653549194336	0.27301788330078125	0.5134105682373047	0.2146315574645996	0.2457423210144043
M_00000100000000101010000010000100	9.046398162841797	35.24984361874158	84.49968723748316	84.95870363092578	109.20569085006312	17	0.7580416202545166	0.24919700622558594	0.2275400161743164	0.4090242385864258	0.40174078941345215	0.515406608581543	0.32970690727233887	0.17524170875549316	0.4939391613006592	0.5613267421722412	0.3551361560821533	0.28181982040405273	0.6416070461273193	0.5526196956634521	0.48235487937927246	0.30342960357666016	0.4042949676513672	0.7393193244934082	0.4577317237854004	0.7069201469421387
M_00000100000000100010000010000101	8.549593687057495	35.19785063938967	84.39570127877934	84.85471767222197	109.1017048913593	18	0.25044965744018555	0.41104912757873535	0.40141892433166504	0.4765486717224121	0.23072290420532227	0.7677497863769531	0.23844480514526367	0.24333667755126953	0.318483829498291	0.31491971015930176	0.3971998691558838	0.34807419776916504	0.3637096881866455	0.28849339485168457	0.2346494197845459	0.45546531677246094	0.8208785057067871	0.5604777336120605	0.5433213710784912	0.8842000961303711
M_00010100000000100010000010000100	8.18245816230774	34.71144716718102	83.42289433436204	83.88191072780467	108.128897946942	15	0.2483959197998047	0.25807929039001465	0.31029510498046875	0.4169301986694336	0.7060632705688477	0.2462773323059082	0.4545450210571289	0.31375980377197266	0.49702000617980957	0.29468274116516113	0.4084634780883789	0.3863239288330078	0.28226351737976074	0.3686084747314453	0.4880952835083008	0.6406576633453369	0.5306971073150635	0.47156643867492676	0.40991759300231934	0.4498159885406494
M_00000100000000110010000010000100	9.086971521377563	33.96410944287312	81.92821888574623	82.38723527918886	106.6342224983262	14	0.4494500160217285	0.30798983573913574	0.6628105640411377	0.3520333766937256	0.8236346244812012	0.50608229637146	0.42216038703918457	0.19963574409484863	0.44740867614746094	0.6236872673034668	0.3544802665710449	0.32942938804626465	0.31134772300720215	0.4319002628326416	0.603712797164917	0.5706884860992432	0.506399393081665	0.3724653720855713	0.3941659927368164	0.41748905181884766
M_00000100000000100110000010000100	9.298548221588135	35.639860284423605	85.27972056884721	85.73873696228983	109.98572418142717	20	0.5375573635101318	0.37445759773254395	0.5197234153747559	0.39983415603637695	0.3365044593811035	0.7014672756195068	0.3664250373840332	0.46925997734069824	0.6540155410766602	0.5381655693054199	0.4694492816925049	0.4474067687988281	0.46083760261535645	0.9662744998931885	0.47815418243408203	0.23499560356140137	0.4274582862854004	0.36193108558654785	0.3330416679382324	0.2215888500213623
M_00000100000000100010000011000100	7.936994791030884	28.866392500554184	71.73278500110837	72.19180139455099	96.43878861368833	20	0.5754690170288086	0.3751664161682129	0.604569673538208	0.3284263610839844	0.34233522415161133	0.4669182300567627	0.33547401428222656	0.321033239364624	0.3645439147949219	0.3048431873321533	0.24184060096740723	0.42427659034729004	0.46376585960388184	0.3231525421142578	0.2802588939666748	0.29906463623046875	0.2075040340423584	0.4961709976196289	0.5502262115478516	0.6319551467895508
M_10000100000000100010000010000100	16.658722400665283	31.584625095058158	77.16925019011632	77.62826658355894	101.87525380269628	12	0.9611148834228516	0.4049656391143799	0.9308629035949707	3.0494885444641113	0.7930035591125488	0.21578717231750488	0.3858520984649658	1.0759730339050293	0.3254120349884033	0.8879349231719971	0.4950520992279053	0.4935798645019531	0.6152689456939697	2.508805513381958	0.577552080154419	1.3328602313995361	0.31095385551452637	0.32258057594299316	0.5872228145599365	0.38445162773132324
M_00000100100000100010000010000100	11.06920862197876	35.40487682675659	84.80975365351318	85.26877004695581	109.51575726609315	15	0.3440568447113037	0.3021526336669922	0.7498180866241455	1.0147101879119873	0.43059468269348145	0.646259069442749	0.33863186836242676	0.30207157135009766	0.28641748428344727	0.2587738037109375	0.797304630279541	0.3721771240234375	0.2865567207336426	0.3657810688018799	0.7600440979003906	0.8243002891540527	0.7872693538665771	0.44721031188964844	0.961806058883667	0.7932727336883545
M_00000100000000100010000010100100	8.384117126464844	35.35544994903972	84.71089989807945	85.16991629152207	109.41690351065941	18	0.3636958599090576	0.47980308532714844	0.27822017669677734	0.4312300682067871	0.26061105728149414	0.6240215301513672	0.473438024520874	0.3798666000366211	0.33754825592041016	0.3488295078277588	0.3988022804260254	0.5316104888916016	0.33556151390075684	0.39406919479370117	0.31137561798095703	0.31383657455444336	0.4060337543487549	0.5796551704406738	0.4211583137512207	0.7147500514984131
M_00000100010000100010000010000100	15.176371097564697	34.19773842691187	82.39547685382374	82.85449324726636	107.1014804664037	17	1.246187686920166	0.8433265686035156	0.854691743850708	0.7913329601287842	0.4392883777618408	0.5164074897766113	0.32715392112731934	0.8466799259185791	0.3379185199737549	0.7396612167358398	0.9827959537506104	0.4956395626068115	0.8878154754638672	0.7997000217437744	0.8194568157196045	1.0786197185516357	0.9294712543487549	1.2166225910186768	0.30714964866638184	0.7164516448974609
M_00000100000100100010000010000100	11.319615602493286	35.41398112671919	84.82796225343839	85.28697864688101	109.53396586601835	19	0.8652501106262207	0.9373703002929688	0.8007688522338867	0.9297258853912354	0.46507740020751953	0.4742872714996338	0.575364351272583	0.4361913204193115	0.4243509769439697	0.5828144550323486	0.5278871059417725	0.3489556312561035	0.35916996002197266	0.49365854263305664	0.930943489074707	0.3923497200012207	0.5675346851348877	0.4060783386230469	0.31185388565063477	0.48998332023620605
M_00000100001000100010000010000100	11.8608238697052	32.91643628549595	79.8328725709919	80.29188896443452	104.53887618357186	19	0.7013933658599854	0.3640563488006592	0.2544128894805908	0.4261937141418457	0.5126230716705322	0.9754199981689453	0.575963020324707	0.8295221328735352	0.4335603713989258	0.362884521484375	0.5837101936340332	0.8215937614440918	0.3812086582183838	0.6680004596710205	0.6309716701507568	0.41418981552124023	0.9641842842102051	1.109565019607544	0.24548840522766113	0.6058821678161621
M_00000100000000100010000010000110	10.004268169403076	35.63942355766143	85.27884711532286	85.73786350876549	109.98485072790282	18	0.4476277828216553	0.5828180313110352	0.688138484954834	0.8569738864898682	0.3843421936035156	0.3241236209869385	0.24358487129211426	0.5090377330780029	0.30740785598754883	1.0066595077514648	1.2277390956878662	0.577533483505249	0.3764781951904297	0.3637847900390625	0.2813148498535156	0.6226825714111328	0.19469308853149414	0.48228025436401367	0.25684070587158203	0.27020716667175293
M_00000100000000100010000010010100	7.177505254745483	32.42239508973743	78.84479017947486	79.30380657291748	103.55079379205482	20	0.3752725124359131	0.4673328399658203	0.4551386833190918	0.363706111907959	0.2576932907104492	0.5845024585723877	0.3644602298736572	0.2864232063293457	0.2739417552947998	0.35792064666748047	0.36936044692993164	0.43285679817199707	0.3882882595062256	0.27754831314086914	0.3652932643890381	0.35478901863098145	0.2819211483001709	0.24922394752502441	0.2042098045349121	0.4676225185394287
M_00000100000000100010000110000100	9.41452670097351	29.125522326542125	72.25104465308425	72.71006104652687	96.95704826566421	18	0.406740665435791	0.49510931968688965	0.431368350982666	0.28029656410217285	0.633563756942749	0.5852351188659668	0.4039003849029541	0.3096811771392822	0.9032349586486816	0.6076593399047852	0.2190403938293457	0.47152018547058105	0.55788254737854	0.414151668548584	0.48371434211730957	0.21692299842834473	0.4432215690612793	0.4314236640930176	0.32916975021362305	0.7906899452209473
M_00000100000000100010010010000100	9.590656995773315	35.58714339413699	85.17428678827397	85.6333031817166	109.88029040085394	15	0.4205508232116699	0.5196001529693604	0.8905649185180664	0.2671782970428467	0.5491151809692383	0.29861903190612793	0.48522233963012695	0.31775999069213867	0.298295259475708	0.29772257804870605	0.4236774444580078	0.6610674858093262	0.16100811958312988	0.5119500160217285	0.9162154197692871	0.610227108001709	0.6738178730010986	0.5110533237457275	0.5218017101287842	0.25520992279052734
M_00000100000000100010000010001100	13.78914761543274	35.47921473630637	84.95842947261274	85.41744586605536	109.6644330851927	17	0.5147116184234619	1.3144428730010986	0.5064032077789307	1.2638897895812988	0.6034727096557617	0.2989072799682617	0.7432093620300293	0.29383015632629395	0.2767815589904785	1.2318570613861084	0.7553393840789795	0.9173605442047119	0.4748837947845459	0.7555332183837891	0.8035306930541992	0.6213955879211426	0.5194864273071289	1.4357268810272217	0.21469783782958984	0.24368762969970703
M_00001100000000100010000010000100	8.583238363265991	35.249843620583526	84.49968724116705	84.95870363460968	109.20569085374702	16	0.3782007694244385	0.3803739547729492	0.280914306640625	0.281705379486084	0.7639098167419434	0.43956780433654785	0.43665456771850586	0.31993627548217773	0.24854588508605957	0.5225400924682617	0.4940464496612549	0.5561225414276123	0.2745182514190674	0.4548161029815674	0.3016021251678467	0.39949965476989746	0.7212109565734863	0.2873830795288086	0.4617786407470703	0.5799117088317871
M_01000100000000100010000010000100	8.425323247909546	27.72859098999585	69.4571819799917	69.91619837343433	94.16318559257166	17	0.50608229637146	0.4330165386199951	0.3901240825653076	0.24018645286560059	0.6524393558502197	0.46547746658325195	0.78847336769104	0.33123135566711426	0.24983620643615723	0.6278550624847412	0.3278815746307373	0.17808079719543457	0.28219079971313477	0.2528202533721924	0.23884201049804688	0.5252847671508789	0.5492978096008301	0.3291606903076172	0.4482991695404053	0.6087431907653809
M_00000110000000100010000010000100	14.333682775497437	35.22796065585265	84.4559213117053	84.91493770514792	109.16192492428526	18	0.8716318607330322	0.37117862701416016	1.0048141479492188	0.7094578742980957	0.6111588478088379	0.777733564376831	0.5298326015472412	1.0982611179351807	0.44182300567626953	0.601487398147583	0.9428806304931641	0.27916884422302246	0.9907984733581543	0.22806096076965332	0.9431145191192627	1.127762794494629	0.3615894317626953	0.7218911647796631	0.608971118927002	1.1120657920837402
M_00000100000000100010100010000100	11.863402843475342	35.578482345287746	85.15696469057549	85.61598108401812	109.86296830315545	18	0.7274398803710938	0.893190860748291	0.37674832344055176	0.7632882595062256	0.3352370262145996	0.4224679470062256	0.8558275699615479	0.6751563549041748	0.9243810176849365	1.0947115421295166	0.8735885620117188	0.3829927444458008	0.5879127979278564	0.20429563522338867	0.3075590133666992	0.3724994659423828	0.4326324462890625	0.22324132919311523	0.8827884197235107	0.5274436473846436
M_01000101000000100010000010000100	13.941758871078491	27.654098239424357	71.30819647884871	71.90078907144131	99.54362917894011	16	0.5160856246948242	1.224461555480957	0.4893763065338135	0.6533012390136719	0.8539090156555176	0.764732837677002	0.6421170234680176	0.5517408847808838	0.5120441913604736	0.49860095977783203	1.405447244644165	0.864933967590332	0.8433771133422852	0.41630983352661133	1.110363483428955	0.45562052726745605	0.4417877197265625	0.5670826435089111	0.6114897727966309	0.5189769268035889
M_01000100000010100010000010000100	9.69656777381897	27.516542808416286	71.03308561683258	71.62567820942517	99.26851831692396	18	0.6184170246124268	1.0077128410339355	0.3658566474914551	0.7231953144073486	0.39500975608825684	0.44193506240844727	0.3657243251800537	0.4335768222808838	0.4379134178161621	0.5794322490692139	0.45669078826904297	0.5050864219665527	0.2907280921936035	0.4496011734008789	0.2578299045562744	0.4437906742095947	0.5568647384643555	0.6562995910644531	0.49087095260620117	0.2200319766998291
